0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0
2000.0,0.30000001192092896,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.20000000298023224,0.10000000149011612
3000.0,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.10000000149011612,0.20000000298023224,0.20000000298023224
4000.0,0.30000001192092896,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.20000000298023224
5000.0,0.4000000059604645,0.30000001192092896,0.4000000059604645,0.30000001192092896,0.20000000298023224,0.4000000059604645,0.30000001192092896
6000.0,0.30000001192092896,0.4000000059604645,0.5,0.30000001192092896,0.20000000298023224,0.30000001192092896,0.4000000059604645
7000.0,0.5,0.5,0.5,0.5,0.30000001192092896,0.5,0.5
8000.0,0.6000000238418579,0.5,0.699999988079071,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.6000000238418579
9000.0,0.699999988079071,0.4000000059604645,0.800000011920929,0.699999988079071,0.4000000059604645,0.6000000238418579,0.6000000238418579
10000.0,0.699999988079071,0.800000011920929,0.800000011920929,0.699999988079071,0.5,0.8999999761581421,0.8999999761581421
11000.0,0.699999988079071,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.30000001192092896,0.699999988079071,0.800000011920929
12000.0,1.0,0.800000011920929,1.100000023841858,1.0,0.699999988079071,0.8999999761581421,1.0
13000.0,1.0,1.0,1.0,1.0,0.699999988079071,1.0,1.0
14000.0,0.8999999761581421,1.2999999523162842,1.100000023841858,1.0,0.6000000238418579,1.2000000476837158,1.100000023841858
15000.0,1.100000023841858,1.2999999523162842,1.2999999523162842,1.100000023841858,0.699999988079071,1.399999976158142,1.2000000476837158
16000.0,1.100000023841858,1.2999999523162842,1.399999976158142,1.0,1.0,1.5,1.2999999523162842
17000.0,1.2000000476837158,1.5,1.399999976158142,1.2999999523162842,0.8999999761581421,1.2999999523162842,1.2999999523162842
18000.0,1.600000023841858,1.399999976158142,1.5,1.399999976158142,1.0,1.399999976158142,1.5
19000.0,1.2999999523162842,1.600000023841858,1.600000023841858,1.399999976158142,1.0,1.399999976158142,1.2999999523162842
20000.0,1.5,1.600000023841858,2.0,1.5,1.100000023841858,1.7000000476837158,1.5
21000.0,1.5,1.7000000476837158,2.0,1.600000023841858,1.0,1.7999999523162842,1.600000023841858
22000.0,1.600000023841858,1.899999976158142,2.0999999046325684,1.7000000476837158,1.100000023841858,1.899999976158142,1.7000000476837158
23000.0,1.7999999523162842,2.0,2.0,1.2000000476837158,1.5,1.899999976158142,2.0
24000.0,2.0,2.0,2.0999999046325684,2.0,1.2999999523162842,2.200000047683716,1.7999999523162842
25000.0,1.899999976158142,2.200000047683716,2.5,2.0,1.2999999523162842,2.200000047683716,2.0
26000.0,2.0,2.299999952316284,2.200000047683716,2.0999999046325684,1.5,2.4000000953674316,2.0
27000.0,2.0,2.299999952316284,2.299999952316284,2.299999952316284,1.399999976158142,2.200000047683716,2.0999999046325684
28000.0,2.0999999046325684,2.4000000953674316,2.700000047683716,2.200000047683716,1.600000023841858,2.4000000953674316,2.299999952316284
29000.0,2.0,2.5999999046325684,2.299999952316284,2.200000047683716,1.7000000476837158,2.5999999046325684,2.4000000953674316
30000.0,2.299999952316284,3.0,2.799999952316284,2.5,2.0,2.200000047683716,2.5
31000.0,2.299999952316284,2.4000000953674316,3.0,2.5,1.7999999523162842,2.799999952316284,2.700000047683716
32000.0,2.4000000953674316,2.9000000953674316,3.0,2.700000047683716,1.7999999523162842,3.200000047683716,2.4000000953674316
33000.0,2.5999999046325684,3.0,3.0,2.5,1.899999976158142,3.200000047683716,2.799999952316284
34000.0,3.0,3.0,3.200000047683716,2.700000047683716,2.0,3.0,3.0
35000.0,3.0,3.0999999046325684,3.200000047683716,3.0,2.0999999046325684,3.0,2.799999952316284
36000.0,2.700000047683716,3.299999952316284,3.4000000953674316,2.9000000953674316,2.0,3.200000047683716,2.799999952316284
37000.0,3.0,3.4000000953674316,3.5999999046325684,3.200000047683716,2.200000047683716,3.5999999046325684,3.0
38000.0,3.0,3.4000000953674316,3.799999952316284,3.0,2.0999999046325684,3.4000000953674316,3.0
39000.0,3.0,3.4000000953674316,3.700000047683716,3.299999952316284,2.5999999046325684,3.299999952316284,3.200000047683716
40000.0,3.0999999046325684,3.5,3.9000000953674316,3.299999952316284,2.4000000953674316,3.9000000953674316,3.299999952316284
41000.0,3.4000000953674316,3.799999952316284,4.099999904632568,3.5999999046325684,2.5,4.5,3.700000047683716
42000.0,3.299999952316284,3.9000000953674316,4.099999904632568,3.5,2.5,4.099999904632568,3.799999952316284
43000.0,3.5,4.0,4.400000095367432,3.9000000953674316,2.5,4.099999904632568,4.5
44000.0,3.5,4.400000095367432,4.300000190734863,3.700000047683716,2.700000047683716,4.300000190734863,3.799999952316284
45000.0,3.700000047683716,4.300000190734863,4.400000095367432,3.799999952316284,2.700000047683716,4.099999904632568,4.599999904632568
46000.0,3.5999999046325684,4.400000095367432,4.5,3.799999952316284,3.0,4.699999809265137,3.9000000953674316
47000.0,3.700000047683716,4.099999904632568,4.800000190734863,4.0,2.9000000953674316,4.699999809265137,4.0
48000.0,3.799999952316284,4.900000095367432,4.800000190734863,4.199999809265137,3.0,4.699999809265137,4.099999904632568
49000.0,3.9000000953674316,4.800000190734863,4.900000095367432,4.300000190734863,3.0,4.800000190734863,4.199999809265137
50000.0,4.0,4.699999809265137,5.0,4.400000095367432,3.0,4.900000095367432,4.300000190734863
51000.0,4.199999809265137,5.0,5.400000095367432,4.5,3.4000000953674316,4.900000095367432,4.400000095367432
52000.0,4.099999904632568,5.0,5.199999809265137,5.0,3.0999999046325684,5.199999809265137,4.0
53000.0,4.400000095367432,5.099999904632568,5.099999904632568,4.699999809265137,3.299999952316284,5.300000190734863,4.599999904632568
54000.0,4.800000190734863,5.099999904632568,5.5,4.699999809265137,3.0999999046325684,5.199999809265137,4.599999904632568
55000.0,4.400000095367432,6.0,5.800000190734863,4.800000190734863,3.5999999046325684,5.400000095367432,4.599999904632568
56000.0,4.699999809265137,5.800000190734863,5.900000095367432,4.699999809265137,3.4000000953674316,5.800000190734863,5.099999904632568
57000.0,4.699999809265137,5.800000190734863,9.5,5.0,3.799999952316284,5.599999904632568,4.699999809265137
58000.0,5.0,5.599999904632568,6.0,5.099999904632568,3.5,5.699999809265137,5.099999904632568
59000.0,5.0,5.699999809265137,6.099999904632568,5.199999809265137,3.700000047683716,5.699999809265137,5.099999904632568
60000.0,4.900000095367432,6.099999904632568,6.300000190734863,5.199999809265137,3.799999952316284,6.0,5.300000190734863
61000.0,5.0,6.0,6.0,5.900000095367432,3.799999952316284,6.099999904632568,5.300000190734863
62000.0,5.300000190734863,6.0,6.900000095367432,5.599999904632568,3.799999952316284,6.0,5.800000190734863
63000.0,5.199999809265137,6.099999904632568,6.800000190734863,5.800000190734863,4.0,6.800000190734863,9.899999618530273
64000.0,5.099999904632568,6.0,6.599999904632568,5.800000190734863,4.300000190734863,7.099999904632568,5.699999809265137
65000.0,5.400000095367432,6.599999904632568,6.699999809265137,5.800000190734863,4.199999809265137,6.5,5.699999809265137
66000.0,5.5,6.599999904632568,6.900000095367432,5.900000095367432,4.300000190734863,6.900000095367432,6.0
67000.0,5.5,7.0,7.0,6.199999809265137,4.900000095367432,6.800000190734863,5.900000095367432
68000.0,5.800000190734863,7.0,7.199999809265137,6.300000190734863,4.800000190734863,6.800000190734863,6.0
69000.0,5.699999809265137,6.900000095367432,7.199999809265137,6.099999904632568,4.599999904632568,6.900000095367432,6.099999904632568
70000.0,5.900000095367432,7.0,7.5,6.0,4.5,7.199999809265137,6.300000190734863
71000.0,6.099999904632568,7.5,7.800000190734863,6.5,4.699999809265137,7.099999904632568,7.099999904632568
72000.0,6.199999809265137,7.199999809265137,7.699999809265137,6.800000190734863,4.900000095367432,7.300000190734863,6.5
73000.0,6.0,7.5,8.0,6.599999904632568,4.800000190734863,7.400000095367432,6.400000095367432
74000.0,6.400000095367432,7.5,8.0,7.0,4.800000190734863,8.0,6.599999904632568
75000.0,6.599999904632568,7.800000190734863,8.0,6.900000095367432,5.0,7.599999904632568,6.800000190734863
76000.0,6.5,7.599999904632568,8.0,7.0,5.0,8.0,6.699999809265137
77000.0,8.399999618530273,7.900000095367432,8.300000190734863,7.0,5.0,7.800000190734863,7.0
78000.0,6.800000190734863,8.0,8.5,7.599999904632568,5.099999904632568,8.100000381469727,7.099999904632568
79000.0,6.800000190734863,8.300000190734863,8.800000190734863,7.400000095367432,5.400000095367432,7.900000095367432,7.099999904632568
80000.0,8.600000381469727,8.300000190734863,8.699999809265137,7.5,5.400000095367432,8.600000381469727,8.0
